pair_id,split,cover,secret,cover_sha256,secret_sha256,cover_source,secret_source,cover_rights_status,secret_rights_status,cover_license,secret_license,cover_width,cover_height,secret_width,secret_height,cover_mode,secret_mode,preprocessing_id,redistribution_allowed,private_archive_object_id,notes
coco-000000440336-000000403385,main,../../data/5j/coco2017/prepared/covers/coco-000000440336-000000403385.png,../../data/5j/coco2017/prepared/secrets/coco-000000440336-000000403385.png,e325106bc60239728f6b95e0a33332e3109a6eb50d44166a195408caf59435fa,f3f6d123db8a95f32671c3373abd55298bb73d6dd9c3f40d1f550c59c77569cf,COCO 2017 val image 440336 | http://images.cocodataset.org/val2017/000000440336.jpg | Flickr http://farm4.staticflickr.com/3356/3490271591_e4923583b7_z.jpg,COCO 2017 val image 403385 | http://images.cocodataset.org/val2017/000000403385.jpg | Flickr http://farm4.staticflickr.com/3526/3768289025_b29315b582_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=e5c2df473a26427ae57950acec86d1e4d3a49cdf1a18d427cd1a354465408f00 secret=11632ed3fb470d62f7fe5f0445c4f10ec91225c4a820c95d1c3946af9426d4c7; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000528980-000000513181,main,../../data/5j/coco2017/prepared/covers/coco-000000528980-000000513181.png,../../data/5j/coco2017/prepared/secrets/coco-000000528980-000000513181.png,f183b377d0e446567aee7b47741b1bfbe5506162735649b301c61218c2053b6b,f7dfb161dcd1746d7f39ac3fe30fc211abf7d9bc261739f04767409cbbe6bf13,COCO 2017 val image 528980 | http://images.cocodataset.org/val2017/000000528980.jpg | Flickr http://farm7.staticflickr.com/6020/5948647455_15a633da61_z.jpg,COCO 2017 val image 513181 | http://images.cocodataset.org/val2017/000000513181.jpg | Flickr http://farm5.staticflickr.com/4116/4883585935_330f598ac7_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=980e7576d00d09f07ead713cc8e8ad8791025e5779fbde9f4c663733a9f9f5a2 secret=f78d6dd61aedf3cd4ef022055682f00ae764c1cbd31ff89dce10f68fe23385e7; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000083540-000000161875,main,../../data/5j/coco2017/prepared/covers/coco-000000083540-000000161875.png,../../data/5j/coco2017/prepared/secrets/coco-000000083540-000000161875.png,955069e74fdf36a0f3678fade6b4433370f0f1b4a669d5d1290ebaf7b7989517,55a58e2f01ef66d1cac9d188973fe3f1ac2a33d992307117c2a8fb47fa116d64,COCO 2017 val image 83540 | http://images.cocodataset.org/val2017/000000083540.jpg | Flickr http://farm4.staticflickr.com/3585/3410597213_ae8d3e9765_z.jpg,COCO 2017 val image 161875 | http://images.cocodataset.org/val2017/000000161875.jpg | Flickr http://farm9.staticflickr.com/8095/8424253224_c62e5479c8_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=7fb101573bc859a0ec171c09e924d6ec39c92205de5572dd9068486ccb5d80cd secret=76dace8890923f2712afb6211331f1a73173ad0e03c1394b4a04342f11daedbd; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000286523-000000353518,main,../../data/5j/coco2017/prepared/covers/coco-000000286523-000000353518.png,../../data/5j/coco2017/prepared/secrets/coco-000000286523-000000353518.png,b55738f414b3f3f3d81815b0c9c7dd760b309144c09bf22dec0fc36bb40b3fac,525ca1168474a1708ce2ec4a679205d99837efe2aa923066e41397430ec7d5af,COCO 2017 val image 286523 | http://images.cocodataset.org/val2017/000000286523.jpg | Flickr http://farm4.staticflickr.com/3272/2646617772_52272c12bf_z.jpg,COCO 2017 val image 353518 | http://images.cocodataset.org/val2017/000000353518.jpg | Flickr http://farm4.staticflickr.com/3613/3416975716_bf15066363_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=909be1226454ad633c9a15237b6a86806452c77b40c0d478afaed61a54fd05fc secret=21061522030b6c364311f8ce410c13e5c37e1b62d33ff240c7417edb9754d423; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000236784-000000397133,main,../../data/5j/coco2017/prepared/covers/coco-000000236784-000000397133.png,../../data/5j/coco2017/prepared/secrets/coco-000000236784-000000397133.png,d9757d679ad123047e6be3a7f1d0857acdffc3675ee63859b86453cc563f6aad,ed6be320d9adf320a0cc314ab484851cb9038df356c5a36c2361bf8f9aea7391,COCO 2017 val image 236784 | http://images.cocodataset.org/val2017/000000236784.jpg | Flickr http://farm3.staticflickr.com/2380/2222474135_825753ebbd_z.jpg,COCO 2017 val image 397133 | http://images.cocodataset.org/val2017/000000397133.jpg | Flickr http://farm7.staticflickr.com/6116/6255196340_da26cf2c9e_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=cdd94432188f912462ec36a51f6e17efe537e472ef427654d37f26cf76bea4e7 secret=09e1d25c75f7879bdaa69c327fece5cabacd53939c8c2ef9e87f1c97a2e478c4; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000322211-000000495448,main,../../data/5j/coco2017/prepared/covers/coco-000000322211-000000495448.png,../../data/5j/coco2017/prepared/secrets/coco-000000322211-000000495448.png,9488b20705174ef3d5893703fa39a65c5e6ddc7c3db4277114c273de69a388d8,a5f427c3aa713a22be852115a1bf45ff53daa207847d9c1d1b1232513ea4f295,COCO 2017 val image 322211 | http://images.cocodataset.org/val2017/000000322211.jpg | Flickr http://farm5.staticflickr.com/4044/5130573580_90d6b58622_z.jpg,COCO 2017 val image 495448 | http://images.cocodataset.org/val2017/000000495448.jpg | Flickr http://farm8.staticflickr.com/7369/9678307057_4d7bc4aaa4_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=2f32c98ccbfe199870718d9ee9c32927213e05221dfe57b2810a34bc057612e7 secret=048eaf322b75935f7441845d441567d55ebcedea1a1c9f3cbe628b35bb01120d; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000340894-000000043435,main,../../data/5j/coco2017/prepared/covers/coco-000000340894-000000043435.png,../../data/5j/coco2017/prepared/secrets/coco-000000340894-000000043435.png,c50740847bf1742a097674b42659a2e9cac41bcd7d22c2ebe54883f0f00b7de9,3988c4db4fb9134158ce98a030cab89bb759e2517ce0f1d5e8d8eca1cfc4a2e9,COCO 2017 val image 340894 | http://images.cocodataset.org/val2017/000000340894.jpg | Flickr http://farm1.staticflickr.com/63/198876231_494acc23d1_z.jpg,COCO 2017 val image 43435 | http://images.cocodataset.org/val2017/000000043435.jpg | Flickr http://farm4.staticflickr.com/3705/9683286086_a3e09af27b_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=3e3b877390b6f0cf1873444eae7912dea498ea6515ee60bd0a2fa6b7d5fc52fa secret=c3b039effaf2412a450faff11d2dd0c5f5ed0090d12d550ce7a0eab9cec51974; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000132796-000000212226,main,../../data/5j/coco2017/prepared/covers/coco-000000132796-000000212226.png,../../data/5j/coco2017/prepared/secrets/coco-000000132796-000000212226.png,f7b6818c96c2f6706e330f5308830e3befcd9fc0b863f33784530e7887ff0826,5bdd90936f881fb41f77d773385c4ec142e6d6d13c08ef5a4430feae1e992360,COCO 2017 val image 132796 | http://images.cocodataset.org/val2017/000000132796.jpg | Flickr http://farm6.staticflickr.com/5130/5382853203_aa9df7df0e_z.jpg,COCO 2017 val image 212226 | http://images.cocodataset.org/val2017/000000212226.jpg | Flickr http://farm4.staticflickr.com/3633/3554392751_0a85ee44f8_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=689329fe1f003664d40a9330421fef02e16c26d5e64d25ac8ecf0c5d5ad6db23 secret=261ba1b81c768f47b8452cd8fc7866a354a69c336a927032486d129b8684eb44; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000244411-000000113051,main,../../data/5j/coco2017/prepared/covers/coco-000000244411-000000113051.png,../../data/5j/coco2017/prepared/secrets/coco-000000244411-000000113051.png,360910bc788195a5b71bf61991998658dfadd0b725823e230d01f887833c9ed4,4092192c82c4c76619ba4a47be316a835269d7a3ba719350dd27903d87a81510,COCO 2017 val image 244411 | http://images.cocodataset.org/val2017/000000244411.jpg | Flickr http://farm6.staticflickr.com/5338/7442803416_877f86a182_z.jpg,COCO 2017 val image 113051 | http://images.cocodataset.org/val2017/000000113051.jpg | Flickr http://farm7.staticflickr.com/6149/5946397184_28af5fa883_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=c44b35401825f62c63dc9c9503f0c0b77d94ed1f25b44439236d4b81b604bccd secret=08e92ec10d2b3b5e1308e6853d50846fb11f718b57d1c4e32e302f8be7aac6a6; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000167353-000000257896,main,../../data/5j/coco2017/prepared/covers/coco-000000167353-000000257896.png,../../data/5j/coco2017/prepared/secrets/coco-000000167353-000000257896.png,9bef24b7a8a2a14215a4bc26c8f4ee9f52063549a5a5407f61056178a07412e9,8d18c202da34ccb6b553000fd0cd72b0be78a4fc19a71991f2358cc34e4ac603,COCO 2017 val image 167353 | http://images.cocodataset.org/val2017/000000167353.jpg | Flickr http://farm9.staticflickr.com/8022/7178592902_5974224cac_z.jpg,COCO 2017 val image 257896 | http://images.cocodataset.org/val2017/000000257896.jpg | Flickr http://farm7.staticflickr.com/6051/6246523213_48ec2b50c3_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=8e6737773e7548e3fc299c7dc5e255b5997c0b05e08423f016b277719e8232a0 secret=07e67ce7f02d5f5a66f79bfba8eb0fc42598d38fae55e353c22a59aca1be770c; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000516143-000000451155,main,../../data/5j/coco2017/prepared/covers/coco-000000516143-000000451155.png,../../data/5j/coco2017/prepared/secrets/coco-000000516143-000000451155.png,1e54a592565013e827071a16d8974dae1dc4f39afd2e307af0721f001bb1783c,acd449082bb078f6ebf889668e0ed5af2ba9ecdf4344cc7fe2032288ad0d4a69,COCO 2017 val image 516143 | http://images.cocodataset.org/val2017/000000516143.jpg | Flickr http://farm8.staticflickr.com/7103/7209556862_8431c062d7_z.jpg,COCO 2017 val image 451155 | http://images.cocodataset.org/val2017/000000451155.jpg | Flickr http://farm4.staticflickr.com/3661/3484414533_7f9827c52e_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=dfb9978fb742680c4d5eabda1c8966cca24687eb084a017830764fc37dc51726 secret=783b4f30e6556f21e41aa9aee177dfb102efd1cfce8cb08cf357ffdd44f361e1; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000289417-000000343076,main,../../data/5j/coco2017/prepared/covers/coco-000000289417-000000343076.png,../../data/5j/coco2017/prepared/secrets/coco-000000289417-000000343076.png,fd0345304b228e73af51564e07bce134af79e6511d12b79b48a99cc6137a4431,698de99ba03d05abcbfc48c8eff52d5e283466c6cb7471c5cd2480b2c285c7c3,COCO 2017 val image 289417 | http://images.cocodataset.org/val2017/000000289417.jpg | Flickr http://farm5.staticflickr.com/4057/4431669174_e67a2421a5_z.jpg,COCO 2017 val image 343076 | http://images.cocodataset.org/val2017/000000343076.jpg | Flickr http://farm4.staticflickr.com/3528/3940136096_1831da02ea_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=a098e0cfd6702bf227c3b5d9e98d4321bc803c3cf8ffab4d867e86c9b5d7e13d secret=b3b75e4a3ad7dd8b211680c4bcf1288f7d3bea2aa360358752b3d1640015e8b0; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000229753-000000434297,main,../../data/5j/coco2017/prepared/covers/coco-000000229753-000000434297.png,../../data/5j/coco2017/prepared/secrets/coco-000000229753-000000434297.png,3ad8dc060908a4b936d1744745ca484bf0a87cdfabaf81464a7a0a873762e78a,536addcba6589ed86907aece3c0f72ead7fb0aa143092357a5af614b33bb79ba,COCO 2017 val image 229753 | http://images.cocodataset.org/val2017/000000229753.jpg | Flickr http://farm4.staticflickr.com/3271/2787713866_34ab4ca3d3_z.jpg,COCO 2017 val image 434297 | http://images.cocodataset.org/val2017/000000434297.jpg | Flickr http://farm5.staticflickr.com/4104/5194394266_cfbf249956_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=b7d09aae69159a63043f445b77863a6a1949f01c9560cfdf7e0a150556ee1ec7 secret=1d8845dab875af4f2893ebfa3e89c7346c77274efdfe3c7d71c7ae06ccd0ae30; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000386134-000000169356,main,../../data/5j/coco2017/prepared/covers/coco-000000386134-000000169356.png,../../data/5j/coco2017/prepared/secrets/coco-000000386134-000000169356.png,03c5b1dfc26d708b084030f1e86bbab6d17bced7f279b15b579f12e34abea187,90915b8e64a3083bafcc060e784d54f7e70a66ccc8beca0185d80aacb646530d,COCO 2017 val image 386134 | http://images.cocodataset.org/val2017/000000386134.jpg | Flickr http://farm3.staticflickr.com/2891/9679798035_817d8e1517_z.jpg,COCO 2017 val image 169356 | http://images.cocodataset.org/val2017/000000169356.jpg | Flickr http://farm8.staticflickr.com/7298/9444351194_66d294013f_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=676e88db32dd10e20e60f166df9e4b71a8574d6d552871938ddc8dfce736419f secret=acd7784c7a33da47014e5c55118789be664617e8028a8d89ada6b59b9212db25; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000078266-000000481413,main,../../data/5j/coco2017/prepared/covers/coco-000000078266-000000481413.png,../../data/5j/coco2017/prepared/secrets/coco-000000078266-000000481413.png,ca2628ceda6fa5bb5e9de9fccdb6f834d9f03d75fab68722fd23d19f9dc9826c,f513c8b18780ee29dbc06189c6e4121e10e2ddfabeb48f8880607cde24b85692,COCO 2017 val image 78266 | http://images.cocodataset.org/val2017/000000078266.jpg | Flickr http://farm7.staticflickr.com/6167/6180130159_ae0bf83d72_z.jpg,COCO 2017 val image 481413 | http://images.cocodataset.org/val2017/000000481413.jpg | Flickr http://farm1.staticflickr.com/23/35099655_d7c448ccd7_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=01297ee066ac26e787c2f112d73e24085b9b9b94100e4bb6b13b5758c77ab2e5 secret=2ce2ac7144577c0a6349c272e034295852aa5e1d0e81dcf5451f148e72e98d3d; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000170116-000000127494,main,../../data/5j/coco2017/prepared/covers/coco-000000170116-000000127494.png,../../data/5j/coco2017/prepared/secrets/coco-000000170116-000000127494.png,478e0e74613852602e7e463196fd391f7b637942456c8110f7825d85d3c12870,fb7dca45f2bb280ffcd78f8634710b3cff9fcd36a1f777b061421fdae70efbb4,COCO 2017 val image 170116 | http://images.cocodataset.org/val2017/000000170116.jpg | Flickr http://farm6.staticflickr.com/5049/5274554848_e82152e035_z.jpg,COCO 2017 val image 127494 | http://images.cocodataset.org/val2017/000000127494.jpg | Flickr http://farm3.staticflickr.com/2644/4066113855_0a7568a8df_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=329e023a2f40925b9f28021f9daf9407d568b01edf5fd0b77ac772e27e2553c4 secret=65d47087b3c665d64aad0120658b00ac08dc9875597a5f8d801da4f70933f7fd; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000315492-000000492282,main,../../data/5j/coco2017/prepared/covers/coco-000000315492-000000492282.png,../../data/5j/coco2017/prepared/secrets/coco-000000315492-000000492282.png,80f266b401198f5585ba8ba6f8315981886ea0ac6e2e6cef888e41677069371b,893876df5f782aa87114a3a046cfe4782fa9896cae7ac3e602b903b596a74122,COCO 2017 val image 315492 | http://images.cocodataset.org/val2017/000000315492.jpg | Flickr http://farm9.staticflickr.com/8360/8286443047_b2755b5948_z.jpg,COCO 2017 val image 492282 | http://images.cocodataset.org/val2017/000000492282.jpg | Flickr http://farm4.staticflickr.com/3086/2567250393_eb51096d65_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=9d47be6fd48e9a2de54930ebee7514df920d9cebf38bafee643e76a58798013d secret=9d3f32bb93adf432173ff294315d7632e8a9947b40650d0e8480e0c95216ab8c; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000531036-000000089556,main,../../data/5j/coco2017/prepared/covers/coco-000000531036-000000089556.png,../../data/5j/coco2017/prepared/secrets/coco-000000531036-000000089556.png,dfa103b2274528294af9848e10dbeafd701c967ee72700dbabe2a0e31cfd33bc,ecc0472e92a770cd1d28f92f681627071f3ca9b79b07f1b4f76a3dca86b236b7,COCO 2017 val image 531036 | http://images.cocodataset.org/val2017/000000531036.jpg | Flickr http://farm8.staticflickr.com/7288/8740762571_0849912a06_z.jpg,COCO 2017 val image 89556 | http://images.cocodataset.org/val2017/000000089556.jpg | Flickr http://farm7.staticflickr.com/6093/6210323230_57fab50c4b_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=79be9c405b3ce4d2eea61fc29b0e1e633504fbeebee6483d64dfb38b1dd844a5 secret=b78eb0eb1250b86210658687ff5063428e0cbff2858d4e07d8dee107ae1964f8; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000022705-000000343315,main,../../data/5j/coco2017/prepared/covers/coco-000000022705-000000343315.png,../../data/5j/coco2017/prepared/secrets/coco-000000022705-000000343315.png,901a5ff2b97b0433d3aaa69fed3168e86d283ee977d4e594ecf212f1ab26efec,9383dc1618e4859abfc9cce93023d6afb25f910908ee3e9887e5a8c4f0429c13,COCO 2017 val image 22705 | http://images.cocodataset.org/val2017/000000022705.jpg | Flickr http://farm3.staticflickr.com/2338/1940631815_acd4f4458e_z.jpg,COCO 2017 val image 343315 | http://images.cocodataset.org/val2017/000000343315.jpg | Flickr http://farm7.staticflickr.com/6191/6036538152_47397ac96d_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=01627a2e4b79593b0debcffcdcf9b6c795d0d9e71aa2a3e9e22a9db05a70bc85 secret=b094313886932ec44a42f09bb1d24452abfdac6340111e55395db104d9c07737; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000415882-000000236426,main,../../data/5j/coco2017/prepared/covers/coco-000000415882-000000236426.png,../../data/5j/coco2017/prepared/secrets/coco-000000415882-000000236426.png,c322c395381c548d3e1922dc2199a113a958cff1d97396bfc9b70fd6348369f5,e5b6f5349269a775aa953bc0e4635961971cf458a7c2af3fa2718de4a10c131a,COCO 2017 val image 415882 | http://images.cocodataset.org/val2017/000000415882.jpg | Flickr http://farm3.staticflickr.com/2863/9433121554_a89e42c996_z.jpg,COCO 2017 val image 236426 | http://images.cocodataset.org/val2017/000000236426.jpg | Flickr http://farm4.staticflickr.com/3432/3897473363_7f0d22165f_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=7d0e069b095e8611362263baac6905e447882dd04e128fd83e85307b733fb753 secret=477054c151b504918e9e395a45b2cbc1ea8f0272ff61f68cc242da1609f11359; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000142971-000000533206,main,../../data/5j/coco2017/prepared/covers/coco-000000142971-000000533206.png,../../data/5j/coco2017/prepared/secrets/coco-000000142971-000000533206.png,5016e994bbf991b1a79fe49d2d3219071e4579f5fe7d91f88e3353c0f52af5de,035e07aee552aa970e86430cc6b3e02cc2d01398201749fc7db47e9fed1941e0,COCO 2017 val image 142971 | http://images.cocodataset.org/val2017/000000142971.jpg | Flickr http://farm4.staticflickr.com/3316/5826779045_d3fb84f09b_z.jpg,COCO 2017 val image 533206 | http://images.cocodataset.org/val2017/000000533206.jpg | Flickr http://farm4.staticflickr.com/3048/2344619541_817c0410df_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=837a1b9788dc54393ec3cc7e8522e12e4202b83abc0e7f66b9d3f9954e3707bd secret=0f7b42299e6074f89934510299a6d68490a3ac304089f84701424539cbc58c0a; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000388056-000000329456,main,../../data/5j/coco2017/prepared/covers/coco-000000388056-000000329456.png,../../data/5j/coco2017/prepared/secrets/coco-000000388056-000000329456.png,f62130fec4e17f9b73601e67ca7a6dcd7baaf64ee934f969ef8cfa8e10dd6495,45f53f286c1e194229959580a54abe2e46008c79aec68cf83e5717239ba34d96,COCO 2017 val image 388056 | http://images.cocodataset.org/val2017/000000388056.jpg | Flickr http://farm4.staticflickr.com/3218/2443485512_533ba95111_z.jpg,COCO 2017 val image 329456 | http://images.cocodataset.org/val2017/000000329456.jpg | Flickr http://farm4.staticflickr.com/3112/2561836272_6200d49083_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=dae09ddbc116e2ffde1150640de08298620b6bef5e39e2caddbf16d6dadf4a2a secret=07b0642433a6de72e38f49a94337d11b9b34f0345c866c1563fc74fef36f923b; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000120584-000000194746,main,../../data/5j/coco2017/prepared/covers/coco-000000120584-000000194746.png,../../data/5j/coco2017/prepared/secrets/coco-000000120584-000000194746.png,549343a6a41e5f19cb3327b215ef35ffcc5966bb035dd227c618558e643e82bb,fcc9e95c98b7a8c9df2a7c44a306d5391d72854d02f6506ab33541933cf8daaa,COCO 2017 val image 120584 | http://images.cocodataset.org/val2017/000000120584.jpg | Flickr http://farm4.staticflickr.com/3264/2870990724_12c0a02f66_z.jpg,COCO 2017 val image 194746 | http://images.cocodataset.org/val2017/000000194746.jpg | Flickr http://farm1.staticflickr.com/77/174081185_bb73e07e14_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=68a7501ec90e6c537f1d0a9b7fac0e65b0a0b4396ece1f9a33b83804b2430ad9 secret=08e39064a965e47d55df33298f53892e1f7dd4f1c1a4715dd73c0d471a8f70b5; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000479126-000000199771,main,../../data/5j/coco2017/prepared/covers/coco-000000479126-000000199771.png,../../data/5j/coco2017/prepared/secrets/coco-000000479126-000000199771.png,debe76a0bcb56ea0625ca629b38cd7fe4913a33ce32a05fc376fe152fd3a40a3,616f82d9b574781d2fb67e31cda48fce33a5d88a43ac00b1ea62762d236f944c,COCO 2017 val image 479126 | http://images.cocodataset.org/val2017/000000479126.jpg | Flickr http://farm6.staticflickr.com/5189/5734725144_37742ab51b_z.jpg,COCO 2017 val image 199771 | http://images.cocodataset.org/val2017/000000199771.jpg | Flickr http://farm6.staticflickr.com/5035/7115744429_7d4deeb996_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,512,512,128,128,L,L,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=a64293cb5d4bfa0b1e6e1c0603f7a4f9892afd90f353c9ed0b250449818d5d36 secret=060235d75ac8a669d705e7685f73f53a09da291583f45faf45ac4ac1dbab4388; deterministic center-fit, Pillow L conversion, bicubic resize"
