pair_id,cover,secret,cover_source,secret_source,cover_rights_status,secret_rights_status,cover_license,secret_license,preprocessing_id,redistribution_allowed,private_archive_object_id,notes
coco-000000170955-000000338986,covers/coco-000000170955-000000338986.png,secrets/coco-000000170955-000000338986.png,COCO 2017 val image 170955 | http://images.cocodataset.org/val2017/000000170955.jpg | Flickr http://farm3.staticflickr.com/2432/3607873670_1d3e8db7bd_z.jpg,COCO 2017 val image 338986 | http://images.cocodataset.org/val2017/000000338986.jpg | Flickr http://farm8.staticflickr.com/7284/8715827786_9ffcac1fa5_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=874c166cd635cc8a19ffe038eb3939195f83b3b9e8b6611e5e5aad8664b3aa00 secret=62fee3f216c3cb2af25eac42d4b1b48acf30652ea1e8dd154aa4dcca480b852f; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000356248-000000422706,covers/coco-000000356248-000000422706.png,secrets/coco-000000356248-000000422706.png,COCO 2017 val image 356248 | http://images.cocodataset.org/val2017/000000356248.jpg | Flickr http://farm7.staticflickr.com/6013/5997608563_ecaa98e80a_z.jpg,COCO 2017 val image 422706 | http://images.cocodataset.org/val2017/000000422706.jpg | Flickr http://farm5.staticflickr.com/4053/4612270698_66a0fc9286_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=82c899741205bb8a7fb3deac0acc3fca15f81c029aaaf4d0f39aabbb090f452c secret=a5731f891fc02d36c1bfbbc369b3a99f0622458be29f762ee87684c990266bcc; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000142971-000000533206,covers/coco-000000142971-000000533206.png,secrets/coco-000000142971-000000533206.png,COCO 2017 val image 142971 | http://images.cocodataset.org/val2017/000000142971.jpg | Flickr http://farm4.staticflickr.com/3316/5826779045_d3fb84f09b_z.jpg,COCO 2017 val image 533206 | http://images.cocodataset.org/val2017/000000533206.jpg | Flickr http://farm4.staticflickr.com/3048/2344619541_817c0410df_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=837a1b9788dc54393ec3cc7e8522e12e4202b83abc0e7f66b9d3f9954e3707bd secret=0f7b42299e6074f89934510299a6d68490a3ac304089f84701424539cbc58c0a; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000386134-000000169356,covers/coco-000000386134-000000169356.png,secrets/coco-000000386134-000000169356.png,COCO 2017 val image 386134 | http://images.cocodataset.org/val2017/000000386134.jpg | Flickr http://farm3.staticflickr.com/2891/9679798035_817d8e1517_z.jpg,COCO 2017 val image 169356 | http://images.cocodataset.org/val2017/000000169356.jpg | Flickr http://farm8.staticflickr.com/7298/9444351194_66d294013f_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=676e88db32dd10e20e60f166df9e4b71a8574d6d552871938ddc8dfce736419f secret=acd7784c7a33da47014e5c55118789be664617e8028a8d89ada6b59b9212db25; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000170116-000000127494,covers/coco-000000170116-000000127494.png,secrets/coco-000000170116-000000127494.png,COCO 2017 val image 170116 | http://images.cocodataset.org/val2017/000000170116.jpg | Flickr http://farm6.staticflickr.com/5049/5274554848_e82152e035_z.jpg,COCO 2017 val image 127494 | http://images.cocodataset.org/val2017/000000127494.jpg | Flickr http://farm3.staticflickr.com/2644/4066113855_0a7568a8df_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=329e023a2f40925b9f28021f9daf9407d568b01edf5fd0b77ac772e27e2553c4 secret=65d47087b3c665d64aad0120658b00ac08dc9875597a5f8d801da4f70933f7fd; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000132796-000000212226,covers/coco-000000132796-000000212226.png,secrets/coco-000000132796-000000212226.png,COCO 2017 val image 132796 | http://images.cocodataset.org/val2017/000000132796.jpg | Flickr http://farm6.staticflickr.com/5130/5382853203_aa9df7df0e_z.jpg,COCO 2017 val image 212226 | http://images.cocodataset.org/val2017/000000212226.jpg | Flickr http://farm4.staticflickr.com/3633/3554392751_0a85ee44f8_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=689329fe1f003664d40a9330421fef02e16c26d5e64d25ac8ecf0c5d5ad6db23 secret=261ba1b81c768f47b8452cd8fc7866a354a69c336a927032486d129b8684eb44; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000244411-000000113051,covers/coco-000000244411-000000113051.png,secrets/coco-000000244411-000000113051.png,COCO 2017 val image 244411 | http://images.cocodataset.org/val2017/000000244411.jpg | Flickr http://farm6.staticflickr.com/5338/7442803416_877f86a182_z.jpg,COCO 2017 val image 113051 | http://images.cocodataset.org/val2017/000000113051.jpg | Flickr http://farm7.staticflickr.com/6149/5946397184_28af5fa883_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=c44b35401825f62c63dc9c9503f0c0b77d94ed1f25b44439236d4b81b604bccd secret=08e92ec10d2b3b5e1308e6853d50846fb11f718b57d1c4e32e302f8be7aac6a6; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000528980-000000513181,covers/coco-000000528980-000000513181.png,secrets/coco-000000528980-000000513181.png,COCO 2017 val image 528980 | http://images.cocodataset.org/val2017/000000528980.jpg | Flickr http://farm7.staticflickr.com/6020/5948647455_15a633da61_z.jpg,COCO 2017 val image 513181 | http://images.cocodataset.org/val2017/000000513181.jpg | Flickr http://farm5.staticflickr.com/4116/4883585935_330f598ac7_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=980e7576d00d09f07ead713cc8e8ad8791025e5779fbde9f4c663733a9f9f5a2 secret=f78d6dd61aedf3cd4ef022055682f00ae764c1cbd31ff89dce10f68fe23385e7; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000192191-000000338219,covers/coco-000000192191-000000338219.png,secrets/coco-000000192191-000000338219.png,COCO 2017 val image 192191 | http://images.cocodataset.org/val2017/000000192191.jpg | Flickr http://farm8.staticflickr.com/7250/8154240196_8e5844d168_z.jpg,COCO 2017 val image 338219 | http://images.cocodataset.org/val2017/000000338219.jpg | Flickr http://farm8.staticflickr.com/7283/8999990657_da131bf6a9_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=f83a0d30504559d85c366bbedccac4b432c73f7bf159a61f075e5e4b938e9a72 secret=4b6160bbe6f2e3d95429ac866bcf225ce04dc90f35665ff21b29cc836e3a4a92; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000209757-000000186938,covers/coco-000000209757-000000186938.png,secrets/coco-000000209757-000000186938.png,COCO 2017 val image 209757 | http://images.cocodataset.org/val2017/000000209757.jpg | Flickr http://farm3.staticflickr.com/2459/5726247637_7eb9302561_z.jpg,COCO 2017 val image 186938 | http://images.cocodataset.org/val2017/000000186938.jpg | Flickr http://farm5.staticflickr.com/4033/4547499012_0b65368ae5_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=e1ae8a5bb12ad20edfca2082821e4028a5bf27a9528ad2aa6d3a6b493a4418ad secret=291ff31f43eccd746a0f2c13b7b38b5ff59579db14f8229105bf57eff7da9850; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000129054-000000226111,covers/coco-000000129054-000000226111.png,secrets/coco-000000129054-000000226111.png,COCO 2017 val image 129054 | http://images.cocodataset.org/val2017/000000129054.jpg | Flickr http://farm1.staticflickr.com/177/411065926_2483e52299_z.jpg,COCO 2017 val image 226111 | http://images.cocodataset.org/val2017/000000226111.jpg | Flickr http://farm4.staticflickr.com/3348/3333755023_1a0381e95f_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=b499404f1b12c09135740acf268306f73ecc23c4f0259c5b03ae5c06e45a2d3d secret=c57ab832bf70043e1c08b82ef43b2d65e09ad09bc1437658d3c0a15cc0f99ac6; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000388056-000000329456,covers/coco-000000388056-000000329456.png,secrets/coco-000000388056-000000329456.png,COCO 2017 val image 388056 | http://images.cocodataset.org/val2017/000000388056.jpg | Flickr http://farm4.staticflickr.com/3218/2443485512_533ba95111_z.jpg,COCO 2017 val image 329456 | http://images.cocodataset.org/val2017/000000329456.jpg | Flickr http://farm4.staticflickr.com/3112/2561836272_6200d49083_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=dae09ddbc116e2ffde1150640de08298620b6bef5e39e2caddbf16d6dadf4a2a secret=07b0642433a6de72e38f49a94337d11b9b34f0345c866c1563fc74fef36f923b; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000132622-000000134882,covers/coco-000000132622-000000134882.png,secrets/coco-000000132622-000000134882.png,COCO 2017 val image 132622 | http://images.cocodataset.org/val2017/000000132622.jpg | Flickr http://farm8.staticflickr.com/7065/6968121996_602ffd7113_z.jpg,COCO 2017 val image 134882 | http://images.cocodataset.org/val2017/000000134882.jpg | Flickr http://farm9.staticflickr.com/8249/8643440732_42cbe68c0f_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=839511d6f6e7688d319b01d6977fc2cc642cb91e8fae4a2e0562c1322d894bf2 secret=d2a42fe606563d125e105246e6cd473f098338364b51f085da8a97d5943876c5; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000521259-000000506178,covers/coco-000000521259-000000506178.png,secrets/coco-000000521259-000000506178.png,COCO 2017 val image 521259 | http://images.cocodataset.org/val2017/000000521259.jpg | Flickr http://farm9.staticflickr.com/8050/8115935734_0ff6dcfd4e_z.jpg,COCO 2017 val image 506178 | http://images.cocodataset.org/val2017/000000506178.jpg | Flickr http://farm1.staticflickr.com/155/411777080_a4dfa5fef0_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=95040dd15929de9ee3e0bdb17dc8455197cee814a2293a42c5cccd537565c0ac secret=de41bacebcb85dfdf3f86b66ff169f2d2e2f7151d7b6b22d42b675a3a767ffa6; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000289417-000000343076,covers/coco-000000289417-000000343076.png,secrets/coco-000000289417-000000343076.png,COCO 2017 val image 289417 | http://images.cocodataset.org/val2017/000000289417.jpg | Flickr http://farm5.staticflickr.com/4057/4431669174_e67a2421a5_z.jpg,COCO 2017 val image 343076 | http://images.cocodataset.org/val2017/000000343076.jpg | Flickr http://farm4.staticflickr.com/3528/3940136096_1831da02ea_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=a098e0cfd6702bf227c3b5d9e98d4321bc803c3cf8ffab4d867e86c9b5d7e13d secret=b3b75e4a3ad7dd8b211680c4bcf1288f7d3bea2aa360358752b3d1640015e8b0; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000342128-000000435299,covers/coco-000000342128-000000435299.png,secrets/coco-000000342128-000000435299.png,COCO 2017 val image 342128 | http://images.cocodataset.org/val2017/000000342128.jpg | Flickr http://farm8.staticflickr.com/7345/9296437874_b852f470d6_z.jpg,COCO 2017 val image 435299 | http://images.cocodataset.org/val2017/000000435299.jpg | Flickr http://farm4.staticflickr.com/3714/9631359693_80164e6e57_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=850c27fb3df1abd24188fa5d93c9c1338edc46ab544f1ac34d8f116e6a0dd564 secret=a6e060e6e23667a937f1130eed8616b97166e546e148cc62c1f82037b4c3738d; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000120584-000000194746,covers/coco-000000120584-000000194746.png,secrets/coco-000000120584-000000194746.png,COCO 2017 val image 120584 | http://images.cocodataset.org/val2017/000000120584.jpg | Flickr http://farm4.staticflickr.com/3264/2870990724_12c0a02f66_z.jpg,COCO 2017 val image 194746 | http://images.cocodataset.org/val2017/000000194746.jpg | Flickr http://farm1.staticflickr.com/77/174081185_bb73e07e14_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=68a7501ec90e6c537f1d0a9b7fac0e65b0a0b4396ece1f9a33b83804b2430ad9 secret=08e39064a965e47d55df33298f53892e1f7dd4f1c1a4715dd73c0d471a8f70b5; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000031735-000000273715,covers/coco-000000031735-000000273715.png,secrets/coco-000000031735-000000273715.png,COCO 2017 val image 31735 | http://images.cocodataset.org/val2017/000000031735.jpg | Flickr http://farm9.staticflickr.com/8153/7139420803_11fba8234f_z.jpg,COCO 2017 val image 273715 | http://images.cocodataset.org/val2017/000000273715.jpg | Flickr http://farm4.staticflickr.com/3604/3441464864_01a70b2b99_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=49568f890bcbfddb7afd18ba8afc6c1b20ffe6611a888a3cb93150d24b253ffa secret=d67892fbc83b2d8eb38b740fe2804c902b44d7fcc03d76d0952d38be08cc553a; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000057725-000000406570,covers/coco-000000057725-000000406570.png,secrets/coco-000000057725-000000406570.png,COCO 2017 val image 57725 | http://images.cocodataset.org/val2017/000000057725.jpg | Flickr http://farm9.staticflickr.com/8049/8401424062_0c29be398a_z.jpg,COCO 2017 val image 406570 | http://images.cocodataset.org/val2017/000000406570.jpg | Flickr http://farm3.staticflickr.com/2625/3796453122_e3fa536540_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=d660e0aa68834a35a45348a1ef40e0d5c5321aea7ac74b36a53fbe7abc63ed60 secret=2790f0224bf5f6315f6480b3c5dc46130dfeeffb1a12bb58b6d686c1cd616065; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000456292-000000100624,covers/coco-000000456292-000000100624.png,secrets/coco-000000456292-000000100624.png,COCO 2017 val image 456292 | http://images.cocodataset.org/val2017/000000456292.jpg | Flickr http://farm1.staticflickr.com/27/39673832_616a764579_z.jpg,COCO 2017 val image 100624 | http://images.cocodataset.org/val2017/000000100624.jpg | Flickr http://farm3.staticflickr.com/2035/1874994806_da5fee8f5a_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=7e17a306f9e0c9422166a5adc9ee6a91412a37303b1d674f5e16cd7e83965fe6 secret=853ddfac5c8827aa25601a84670c8b162830421f9759ef0e21f9be980aa1ae98; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000078266-000000481413,covers/coco-000000078266-000000481413.png,secrets/coco-000000078266-000000481413.png,COCO 2017 val image 78266 | http://images.cocodataset.org/val2017/000000078266.jpg | Flickr http://farm7.staticflickr.com/6167/6180130159_ae0bf83d72_z.jpg,COCO 2017 val image 481413 | http://images.cocodataset.org/val2017/000000481413.jpg | Flickr http://farm1.staticflickr.com/23/35099655_d7c448ccd7_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=01297ee066ac26e787c2f112d73e24085b9b9b94100e4bb6b13b5758c77ab2e5 secret=2ce2ac7144577c0a6349c272e034295852aa5e1d0e81dcf5451f148e72e98d3d; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000392722-000000213547,covers/coco-000000392722-000000213547.png,secrets/coco-000000392722-000000213547.png,COCO 2017 val image 392722 | http://images.cocodataset.org/val2017/000000392722.jpg | Flickr http://farm3.staticflickr.com/2829/9953419346_8bcbd5480f_z.jpg,COCO 2017 val image 213547 | http://images.cocodataset.org/val2017/000000213547.jpg | Flickr http://farm3.staticflickr.com/2062/2243132921_779f9cdc24_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=137bbeb12ff0d4152279be001c8c5e59b03e2aac88a939db1a3667fd4aac72c6 secret=61b9b72eba0c02967cfab34df829cdd10e41c2c00e5a43be8db39d97bf43747b; deterministic center-fit, Pillow L conversion, bicubic resize"
coco-000000275198-000000227511,covers/coco-000000275198-000000227511.png,secrets/coco-000000275198-000000227511.png,COCO 2017 val image 275198 | http://images.cocodataset.org/val2017/000000275198.jpg | Flickr http://farm8.staticflickr.com/7262/7488569650_9e0faaf072_z.jpg,COCO 2017 val image 227511 | http://images.cocodataset.org/val2017/000000227511.jpg | Flickr http://farm4.staticflickr.com/3035/2569060763_a6f46a570d_z.jpg,redistribution_permitted,redistribution_permitted,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,CC BY 2.0 http://creativecommons.org/licenses/by/2.0/,coco2017-val-centerfit-bicubic-pillowL-v1,true,,"COCO source SHA256 cover=c34482da7ff6fc53d5e78dc433cc673ab601757761e07948f15450cc8214a483 secret=9fc4da31a5388bb29c1348ba37e139af14e63eba2d39bfd07d48756df87912cb; deterministic center-fit, Pillow L conversion, bicubic resize"
